date,temp_max,temp_min,humidity_specific,pressure,precipitation_total,solar_radiation,wind_speed,evapotranspiration,soil_moisture_surface,dew_point_temp,lat,lon
1984-08-20,34.88,18.11,9.32,99.66,0.0,7.2422,3.76,0.0,0.08,12.44,29.9870753,31.2118063
1984-08-21,35.0,17.67,9.23,99.59,0.0,6.7618,3.1,0.0,0.08,12.36,29.9870753,31.2118063
1984-08-22,34.41,17.64,9.41,99.57,0.0,6.925,3.37,0.0,0.08,12.66,29.9870753,31.2118063
1984-08-23,33.68,17.59,9.68,99.59,0.0,6.8906,3.53,0.0,0.08,13.13,29.9870753,31.2118063
1984-08-24,34.53,18.01,9.29,99.63,0.0,7.0543,3.32,0.0,0.08,12.53,29.9870753,31.2118063
1984-08-25,36.71,17.68,8.93,99.42,0.0,6.7759,2.8,0.0,0.08,11.56,29.9870753,31.2118063
1984-08-26,38.06,18.45,8.12,99.18,0.0,7.0123,2.09,0.0,0.08,9.87,29.9870753,31.2118063
1984-08-27,36.56,19.68,9.79,99.21,0.0,6.7762,2.95,0.0,0.08,13.24,29.9870753,31.2118063
1984-08-28,35.23,20.56,11.26,99.52,0.0,6.7831,3.71,0.0,0.08,15.54,29.9870753,31.2118063
1984-08-29,35.89,19.58,10.3,99.62,0.0,6.8134,3.63,0.0,0.08,14.08,29.9870753,31.2118063
1984-08-30,36.88,19.92,10.49,99.58,0.0,6.799,3.31,0.0,0.08,14.04,29.9870753,31.2118063
1984-08-31,38.6,19.1,9.8,99.4,0.0,6.8986,2.74,0.0,0.08,13.01,29.9870753,31.2118063
1984-09-01,38.16,21.95,8.86,99.29,0.0,6.8266,3.14,0.0,0.08,11.88,29.9870753,31.2118063
1984-09-02,34.48,18.63,9.76,99.58,0.0,6.7601,3.23,0.0,0.08,13.2,29.9870753,31.2118063
1984-09-03,33.92,18.5,9.5,99.7,0.0,6.7601,3.26,0.0,0.08,12.84,29.9870753,31.2118063
1984-09-04,34.19,17.16,8.76,99.55,0.0,6.9914,2.6,0.0,0.08,11.41,29.9870753,31.2118063
1984-09-05,36.31,17.91,8.56,99.45,0.0,6.7625,2.74,0.0,0.08,11.31,29.9870753,31.2118063
1984-09-06,36.55,19.43,10.11,99.53,0.0,6.973,2.9,0.0,0.08,13.5,29.9870753,31.2118063
1984-09-07,34.65,19.62,10.47,99.56,0.0,6.3826,2.8,0.0,0.08,14.21,29.9870753,31.2118063
1984-09-08,35.16,17.73,8.65,99.33,0.0,6.7781,2.25,0.0,0.08,11.06,29.9870753,31.2118063
1984-09-09,36.41,19.01,8.21,99.17,0.0,6.7798,1.87,0.0,0.08,9.13,29.9870753,31.2118063
1984-09-10,36.16,18.55,7.68,99.34,0.0,6.8018,1.91,0.0,0.08,9.37,29.9870753,31.2118063
1984-09-11,38.72,21.1,6.08,99.62,0.0,6.8786,1.44,0.0,0.08,6.32,29.9870753,31.2118063
1984-09-12,39.15,23.08,6.89,99.82,0.0,6.81,2.85,0.0,0.08,8.28,29.9870753,31.2118063
1984-09-13,36.06,19.06,9.39,99.92,0.0,6.7934,3.42,0.0,0.08,12.53,29.9870753,31.2118063
1984-09-14,33.44,19.25,10.12,99.7,0.0,6.7061,3.16,0.0,0.08,13.68,29.9870753,31.2118063
1984-09-15,33.84,17.7,9.23,99.64,0.0,6.7961,2.37,0.0,0.08,12.27,29.9870753,31.2118063
1984-09-16,33.91,17.91,8.29,99.81,0.0,6.8374,2.75,0.0,0.08,10.52,29.9870753,31.2118063
1984-09-17,33.88,16.4,8.7,99.85,0.0,6.5861,2.72,0.0,0.08,11.47,29.9870753,31.2118063
1984-09-18,35.0,16.26,8.52,99.66,0.0,6.7008,3.03,0.0,0.08,11.0,29.9870753,31.2118063
1984-09-19,36.71,17.38,8.96,99.52,0.0,6.4222,3.34,0.0,0.08,11.93,29.9870753,31.2118063
1984-09-20,37.92,20.06,7.76,99.54,0.0,6.4169,3.59,0.0,0.08,9.87,29.9870753,31.2118063
1984-09-21,38.01,20.1,7.57,99.61,0.0,6.3187,3.61,0.0,0.08,9.29,29.9870753,31.2118063
1984-09-22,38.97,19.21,7.61,99.57,0.0,6.5527,3.01,0.0,0.08,9.36,29.9870753,31.2118063
1984-09-23,39.04,18.94,7.28,99.68,0.0,6.5707,3.37,0.0,0.08,8.72,29.9870753,31.2118063
1984-09-24,37.47,18.76,9.79,99.77,0.0,6.5215,3.74,0.0,0.08,13.21,29.9870753,31.2118063
1984-09-25,37.32,19.2,9.52,99.76,0.0,6.2544,3.12,0.0,0.08,12.71,29.9870753,31.2118063
1984-09-26,35.82,21.41,8.23,99.87,0.0,6.2395,3.09,0.0,0.08,10.76,29.9870753,31.2118063
1984-09-27,36.65,18.27,10.52,99.91,0.0,6.4116,3.45,0.0,0.08,14.49,29.9870753,31.2118063
1984-09-28,32.64,18.55,9.97,99.97,0.0,6.433,3.17,0.0,0.08,13.58,29.9870753,31.2118063
1984-09-29,32.11,17.92,9.02,99.94,0.0,6.4306,3.0,0.0,0.08,12.19,29.9870753,31.2118063
1984-09-30,32.11,16.88,9.56,99.85,0.0,6.107,2.85,0.0,0.08,13.13,29.9870753,31.2118063
1984-10-01,33.31,18.51,11.18,99.69,0.0,6.2825,2.18,0.0,0.08,15.61,29.9870753,31.2118063
1984-10-02,34.22,18.95,10.16,99.72,0.0,6.1529,2.51,0.0,0.08,13.86,29.9870753,31.2118063
1984-10-03,34.92,18.55,9.24,99.9,0.0,6.3346,2.19,0.0,0.08,11.94,29.9870753,31.2118063
1984-10-04,35.87,17.92,8.99,99.99,0.0,6.4152,2.91,0.0,0.08,11.5,29.9870753,31.2118063
1984-10-05,35.53,17.58,8.89,99.94,0.0,5.9321,2.12,0.0,0.08,11.61,29.9870753,31.2118063
1984-10-06,36.2,18.31,8.96,99.9,0.0,5.8346,2.25,0.0,0.08,11.87,29.9870753,31.2118063
1984-10-07,35.92,18.46,9.32,99.94,0.0,5.7984,2.03,0.0,0.08,12.32,29.9870753,31.2118063
1984-10-08,36.15,18.13,8.85,99.88,0.0,5.8078,1.86,0.0,0.08,11.32,29.9870753,31.2118063
1984-10-09,35.4,18.49,9.46,100.08,0.0,5.9849,3.05,0.0,0.08,12.66,29.9870753,31.2118063
1984-10-10,36.32,19.11,10.5,100.04,0.0,6.1154,3.87,0.0,0.08,13.94,29.9870753,31.2118063
1984-10-11,36.58,18.35,8.67,99.82,0.0,5.939,3.33,0.0,0.08,10.41,29.9870753,31.2118063
1984-10-12,35.47,18.25,8.58,99.6,0.0,5.6014,2.52,0.0,0.08,10.23,29.9870753,31.2118063
1984-10-13,35.49,18.34,9.25,99.69,0.0,5.7554,2.19,0.0,0.08,11.95,29.9870753,31.2118063
1984-10-14,35.19,18.45,8.99,99.91,0.0,5.8409,2.6,0.0,0.08,11.57,29.9870753,31.2118063
1984-10-15,33.12,17.31,9.05,99.98,0.0,5.4226,2.44,0.0,0.08,11.88,29.9870753,31.2118063
1984-10-16,31.26,17.89,9.84,99.93,0.0,5.7881,2.36,0.0,0.08,13.41,29.9870753,31.2118063
1984-10-17,33.97,19.08,7.14,99.5,0.0,4.9692,3.7,0.0,0.08,8.41,29.9870753,31.2118063
1984-10-18,28.01,15.5,7.82,99.91,0.0,4.4825,4.49,0.0,0.08,9.54,29.9870753,31.2118063
1984-10-19,26.93,13.21,6.71,100.44,0.0,5.4473,3.42,0.0,0.08,8.04,29.9870753,31.2118063
1984-10-20,28.69,14.13,7.28,100.57,0.0,5.2978,3.72,0.0,0.08,9.21,29.9870753,31.2118063
1984-10-21,32.01,16.34,7.47,100.37,0.0,4.8425,3.54,0.0,0.08,9.13,29.9870753,31.2118063
1984-10-22,30.64,15.73,8.07,100.28,0.0,4.2497,3.21,0.0,0.08,10.56,29.9870753,31.2118063
1984-10-23,28.88,15.34,8.51,100.2,0.0,4.2055,2.52,0.0,0.08,11.4,29.9870753,31.2118063
1984-10-24,28.06,14.64,8.78,100.22,0.0,5.0364,2.51,0.0,0.08,11.86,29.9870753,31.2118063
1984-10-25,28.71,14.96,9.01,100.15,0.0,4.0476,2.58,0.0,0.08,12.23,29.9870753,31.2118063
1984-10-26,27.29,14.46,8.3,100.04,0.0,4.0596,2.35,0.0,0.08,10.86,29.9870753,31.2118063
1984-10-27,27.5,14.64,8.14,99.97,0.0,4.5974,2.19,0.0,0.08,10.65,29.9870753,31.2118063
1984-10-28,27.43,13.98,8.64,99.97,0.0,4.2842,2.45,0.0,0.08,11.62,29.9870753,31.2118063
1984-10-29,28.8,13.94,8.76,99.92,0.01,4.3639,2.88,0.0,0.08,11.77,29.9870753,31.2118063
1984-10-30,29.16,15.51,8.92,99.8,0.04,4.4616,3.15,0.0,0.08,11.79,29.9870753,31.2118063
1984-10-31,26.57,14.52,7.94,99.48,0.03,4.3762,2.88,0.0,0.08,10.22,29.9870753,31.2118063
1984-11-01,25.12,13.75,7.03,99.36,0.18,4.5955,2.77,0.0,0.09,8.44,29.9870753,31.2118063
1984-11-02,24.42,13.18,5.62,99.57,0.0,4.1422,3.52,0.0,0.09,5.29,29.9870753,31.2118063
1984-11-03,26.61,12.67,5.77,99.79,0.01,3.4253,2.52,0.0,0.09,5.72,29.9870753,31.2118063
1984-11-04,27.71,14.18,4.99,99.91,0.0,3.7966,1.64,0.0,0.09,3.6,29.9870753,31.2118063
1984-11-05,26.72,13.35,5.87,99.99,0.0,4.0462,1.3,0.0,0.09,5.91,29.9870753,31.2118063
1984-11-06,26.18,13.04,7.0,100.25,0.0,4.2607,1.98,0.0,0.09,8.55,29.9870753,31.2118063
1984-11-07,25.4,12.64,7.61,100.36,0.03,3.7985,2.64,0.0,0.09,9.77,29.9870753,31.2118063
1984-11-08,24.66,12.75,8.3,100.16,0.18,4.2612,2.94,0.0,0.09,11.1,29.9870753,31.2118063
1984-11-09,24.43,12.51,7.47,99.97,0.08,2.6945,2.41,0.0,0.09,9.27,29.9870753,31.2118063
1984-11-10,24.53,12.17,7.27,99.95,0.05,3.7891,2.21,0.0,0.1,9.17,29.9870753,31.2118063
1984-11-11,23.86,11.83,7.25,100.11,0.06,3.8148,1.94,0.0,0.1,8.95,29.9870753,31.2118063
1984-11-12,24.24,11.59,6.45,100.18,0.0,3.8928,1.85,0.0,0.1,7.35,29.9870753,31.2118063
1984-11-13,23.41,12.36,7.4,100.02,0.0,3.5798,1.23,0.0,0.1,9.44,29.9870753,31.2118063
1984-11-14,25.65,12.17,5.66,99.56,0.0,4.0519,2.3,0.0,0.1,5.23,29.9870753,31.2118063
1984-11-15,25.15,11.56,7.21,99.75,0.0,3.8189,1.25,0.0,0.1,8.91,29.9870753,31.2118063
1984-11-16,25.29,12.09,6.74,99.84,0.0,4.2218,2.57,0.0,0.1,7.93,29.9870753,31.2118063
1984-11-17,23.4,11.81,6.98,99.95,0.0,3.558,3.26,0.0,0.1,8.39,29.9870753,31.2118063
1984-11-18,24.03,11.69,7.91,100.18,0.0,4.0771,1.61,0.0,0.1,10.4,29.9870753,31.2118063
1984-11-19,25.02,12.37,7.04,100.33,0.0,4.0452,1.66,0.0,0.1,8.6,29.9870753,31.2118063
1984-11-20,24.91,10.75,7.35,100.24,0.0,4.0159,1.8,0.0,0.1,9.23,29.9870753,31.2118063
1984-11-21,25.81,11.74,6.3,99.9,0.0,4.7453,1.94,0.0,0.1,6.28,29.9870753,31.2118063
1984-11-22,23.19,10.17,4.67,100.06,0.0,4.3634,2.82,0.0,0.1,2.61,29.9870753,31.2118063
1984-11-23,21.37,11.65,6.12,100.0,0.45,2.0777,3.85,0.0,0.1,6.57,29.9870753,31.2118063
1984-11-24,18.97,10.93,7.73,99.99,12.74,3.097,3.6,0.0,0.36,10.09,29.9870753,31.2118063
1984-11-25,21.44,9.05,7.08,100.35,0.26,4.0428,1.52,0.0005,0.4,8.85,29.9870753,31.2118063
1984-11-26,23.36,9.45,7.86,100.6,0.2,4.0882,2.64,0.001,0.38,10.42,29.9870753,31.2118063
1984-11-27,24.59,11.77,8.78,100.44,0.0,3.935,2.91,0.001,0.37,12.02,29.9870753,31.2118063
1984-11-28,23.93,12.54,9.19,100.29,0.0,3.7632,2.26,0.0007,0.36,12.73,29.9870753,31.2118063
1984-11-29,22.41,13.26,8.77,100.35,0.0,4.1594,2.3,0.001,0.36,11.94,29.9870753,31.2118063
1984-11-30,23.35,12.67,8.31,100.43,0.0,4.4868,2.68,0.001,0.36,11.17,29.9870753,31.2118063
1984-12-01,22.08,9.68,6.83,100.29,0.0,3.4814,3.09,0.0014,0.36,8.31,29.9870753,31.2118063
1984-12-02,21.48,9.59,7.33,100.03,0.01,3.7061,2.06,0.0005,0.35,9.34,29.9870753,31.2118063
1984-12-03,20.43,11.66,7.63,100.15,0.44,3.6449,1.52,0.0005,0.36,9.95,29.9870753,31.2118063
1984-12-04,21.5,10.39,7.2,100.38,0.15,3.7183,1.79,0.0005,0.36,9.04,29.9870753,31.2118063
1984-12-05,21.08,10.28,7.46,100.4,0.42,3.3362,2.49,0.0005,0.36,9.64,29.9870753,31.2118063
1984-12-06,18.79,8.84,5.46,100.45,0.01,3.5628,3.26,0.0007,0.36,4.97,29.9870753,31.2118063
1984-12-07,17.95,6.71,5.07,100.54,0.03,3.3554,2.22,0.0002,0.35,4.06,29.9870753,31.2118063
1984-12-08,18.65,7.92,5.26,100.67,0.19,3.4942,2.03,0.0002,0.35,4.58,29.9870753,31.2118063
1984-12-09,18.95,7.32,5.55,100.45,0.09,3.5386,2.22,0.0002,0.35,5.32,29.9870753,31.2118063
1984-12-10,17.76,8.39,5.85,100.3,0.05,3.4176,1.98,0.0,0.35,6.03,29.9870753,31.2118063
1984-12-11,18.33,6.59,4.57,100.22,0.0,3.2033,1.48,0.0002,0.35,2.54,29.9870753,31.2118063
1984-12-12,18.55,7.32,5.07,99.96,0.01,2.7377,3.44,0.0002,0.34,3.95,29.9870753,31.2118063
1984-12-13,15.98,8.63,5.49,100.15,3.43,2.4977,5.09,0.0007,0.39,5.07,29.9870753,31.2118063
1984-12-14,17.23,5.91,4.8,100.76,0.03,2.6774,1.62,0.0002,0.38,3.33,29.9870753,31.2118063
1984-12-15,18.5,6.05,4.83,100.82,0.0,3.3334,1.57,0.0002,0.37,3.42,29.9870753,31.2118063
1984-12-16,19.6,7.49,6.2,100.76,0.19,3.4109,1.72,0.0002,0.37,6.94,29.9870753,31.2118063
1984-12-17,20.12,7.91,7.27,100.87,0.0,3.6091,2.52,0.0005,0.36,9.29,29.9870753,31.2118063
1984-12-18,20.74,8.17,6.8,100.83,0.0,3.4471,3.43,0.0007,0.36,8.25,29.9870753,31.2118063
1984-12-19,20.63,7.44,5.53,100.54,0.0,3.7579,3.13,0.0005,0.36,5.07,29.9870753,31.2118063
1984-12-20,22.3,9.04,6.31,100.01,0.0,2.9904,2.01,0.0007,0.35,7.08,29.9870753,31.2118063
1984-12-21,18.98,9.36,5.67,99.67,0.0,3.2705,0.89,0.0002,0.35,5.37,29.9870753,31.2118063
1984-12-22,19.7,9.97,6.88,99.51,0.0,2.449,1.16,0.0,0.35,8.32,29.9870753,31.2118063
1984-12-23,20.77,11.06,6.42,99.66,0.0,3.3586,1.63,0.0,0.35,7.27,29.9870753,31.2118063
1984-12-24,19.95,6.84,4.65,100.03,0.0,3.4114,1.49,0.0,0.35,2.76,29.9870753,31.2118063
1984-12-25,18.26,7.54,4.47,100.13,0.0,3.7572,1.78,0.0,0.34,2.22,29.9870753,31.2118063
1984-12-26,16.84,7.83,5.75,100.28,0.0,2.4492,1.12,0.0,0.34,5.78,29.9870753,31.2118063
1984-12-27,18.58,6.12,4.55,100.37,0.0,3.3648,1.57,0.0,0.34,2.45,29.9870753,31.2118063
1984-12-28,19.44,7.12,5.41,100.51,0.0,3.5534,1.5,0.0,0.34,4.95,29.9870753,31.2118063
1984-12-29,19.99,6.36,6.46,100.23,0.0,3.5966,2.1,0.0002,0.34,7.46,29.9870753,31.2118063
1984-12-30,21.45,6.45,4.04,99.83,0.0,3.4728,1.4,0.0,0.33,0.63,29.9870753,31.2118063
1984-12-31,20.43,8.32,3.94,99.55,0.0,3.7493,2.36,0.0,0.32,0.27,29.9870753,31.2118063
1985-01-01,16.24,6.2,3.03,99.48,0.0,3.5431,1.97,0.0,0.32,-3.25,29.9870753,31.2118063
1985-01-02,17.22,4.43,4.03,99.6,0.0,3.905,3.9,0.0,0.31,0.18,29.9870753,31.2118063
1985-01-03,15.74,3.98,4.16,100.24,0.0,3.6197,2.75,0.0,0.31,1.18,29.9870753,31.2118063
1985-01-04,17.36,3.17,3.35,100.32,0.0,3.3494,2.07,0.0,0.31,-1.67,29.9870753,31.2118063
1985-01-05,18.26,3.18,3.24,100.41,0.0,3.4478,1.49,0.0,0.3,-2.12,29.9870753,31.2118063
1985-01-06,19.28,6.78,3.37,100.21,0.01,3.4454,1.27,0.0,0.3,-1.64,29.9870753,31.2118063
1985-01-07,22.54,5.79,3.01,100.13,0.0,3.4903,2.08,0.0,0.29,-3.18,29.9870753,31.2118063
1985-01-08,22.31,8.83,3.67,100.28,0.0,3.0139,1.17,0.0,0.28,-0.59,29.9870753,31.2118063
1985-01-09,26.98,11.64,4.2,99.99,0.0,3.6444,2.59,0.0,0.28,1.32,29.9870753,31.2118063
1985-01-10,26.09,12.76,5.67,99.79,0.0,3.5395,3.46,0.0,0.26,4.79,29.9870753,31.2118063
1985-01-11,19.98,11.23,7.46,100.04,0.0,2.0314,3.16,0.0,0.26,9.54,29.9870753,31.2118063
1985-01-12,23.04,11.46,8.33,99.98,0.0,2.603,3.04,0.0,0.26,11.23,29.9870753,31.2118063
1985-01-13,20.05,13.08,8.5,100.03,0.0,3.8069,4.17,0.0,0.26,11.53,29.9870753,31.2118063
1985-01-14,23.61,13.08,7.07,99.85,0.0,2.9237,2.03,0.0,0.26,8.59,29.9870753,31.2118063
1985-01-15,21.57,10.01,7.27,100.31,0.07,3.9125,2.84,0.0,0.25,8.91,29.9870753,31.2118063
1985-01-16,19.9,7.62,5.91,100.16,0.01,2.965,2.43,0.0,0.25,6.1,29.9870753,31.2118063
1985-01-17,21.81,12.13,6.44,99.45,0.02,3.0334,3.34,0.0,0.25,7.31,29.9870753,31.2118063
1985-01-18,18.53,8.16,5.18,99.75,0.0,3.8069,4.05,0.0,0.24,3.91,29.9870753,31.2118063
1985-01-19,19.19,6.59,5.36,100.17,0.0,3.9396,2.02,0.0,0.24,4.81,29.9870753,31.2118063
1985-01-20,19.65,8.32,5.02,100.03,0.0,4.2643,1.69,0.0,0.24,3.78,29.9870753,31.2118063
1985-01-21,19.61,5.31,5.01,100.15,0.0,4.1047,1.95,0.0,0.24,3.69,29.9870753,31.2118063
1985-01-22,19.76,7.45,6.53,100.43,0.17,3.5306,2.2,0.0,0.23,7.66,29.9870753,31.2118063
1985-01-23,20.21,7.25,6.14,100.7,0.09,3.8429,2.8,0.0,0.23,6.59,29.9870753,31.2118063
1985-01-24,21.43,7.24,5.7,100.56,0.02,3.9938,3.37,0.0,0.23,5.51,29.9870753,31.2118063
1985-01-25,21.86,6.04,6.14,100.15,0.0,3.8434,2.34,0.0,0.23,6.62,29.9870753,31.2118063
1985-01-26,21.24,8.56,5.99,99.78,0.0,3.0641,1.04,0.0,0.23,6.09,29.9870753,31.2118063
1985-01-27,25.36,11.1,5.49,99.6,0.0,2.9664,1.44,0.0,0.22,4.62,29.9870753,31.2118063
1985-01-28,23.84,9.87,7.18,99.71,0.0,4.5326,1.79,0.0,0.22,8.6,29.9870753,31.2118063
1985-01-29,22.16,9.11,6.08,99.71,0.0,4.7218,2.02,0.0,0.22,6.26,29.9870753,31.2118063
1985-01-30,19.68,6.65,4.56,99.71,0.0,4.3985,3.38,0.0,0.21,2.46,29.9870753,31.2118063
1985-01-31,18.4,7.27,4.98,99.6,1.01,3.1781,4.43,0.0,0.23,3.65,29.9870753,31.2118063
1985-02-01,16.19,5.32,5.16,99.8,1.18,2.8915,3.47,0.0,0.27,4.13,29.9870753,31.2118063
1985-02-02,16.08,4.15,5.35,99.91,0.69,3.1342,3.45,0.0,0.29,4.68,29.9870753,31.2118063
1985-02-03,18.04,5.85,5.09,100.13,0.05,3.7795,2.64,0.0,0.29,3.91,29.9870753,31.2118063
1985-02-04,20.15,4.98,4.6,99.94,0.05,3.9667,3.08,0.0,0.29,2.6,29.9870753,31.2118063
1985-02-05,17.27,4.13,4.83,100.2,0.6,2.1146,4.06,0.0,0.29,2.67,29.9870753,31.2118063
1985-02-06,17.38,3.33,4.11,100.66,0.0,3.9334,1.73,0.0,0.29,1.12,29.9870753,31.2118063
1985-02-07,18.25,5.15,4.19,100.43,0.01,4.0457,1.26,0.0,0.29,1.27,29.9870753,31.2118063
1985-02-08,20.14,4.39,3.71,100.2,0.0,3.923,2.39,0.0,0.28,-0.4,29.9870753,31.2118063
1985-02-09,20.86,7.16,5.23,100.26,0.0,4.2122,0.94,0.0,0.27,4.28,29.9870753,31.2118063
1985-02-10,21.63,7.97,4.79,100.17,0.0,4.4822,1.15,0.0,0.26,3.09,29.9870753,31.2118063
1985-02-11,24.58,8.05,3.76,100.14,0.0,4.0186,1.65,0.0,0.26,-0.19,29.9870753,31.2118063
1985-02-12,26.07,10.79,3.48,100.01,0.0,5.0767,1.49,0.0,0.25,-1.49,29.9870753,31.2118063
1985-02-13,27.21,9.92,3.16,99.62,0.0,5.0671,2.25,0.0,0.23,-3.05,29.9870753,31.2118063
1985-02-14,20.15,10.06,4.89,99.4,0.0,3.2551,5.03,0.0,0.23,3.27,29.9870753,31.2118063
1985-02-15,14.03,8.68,5.29,99.88,1.22,2.8829,5.56,0.0,0.25,4.49,29.9870753,31.2118063
1985-02-16,18.72,5.51,4.94,100.27,0.05,4.9565,2.68,0.0,0.26,3.66,29.9870753,31.2118063
1985-02-17,22.72,6.51,5.2,100.37,0.02,4.8014,3.25,0.0,0.26,4.27,29.9870753,31.2118063
1985-02-18,22.07,6.34,4.92,100.59,0.0,5.2044,1.13,0.0,0.25,3.43,29.9870753,31.2118063
1985-02-19,27.24,8.0,3.48,100.15,0.0,5.1631,3.15,0.0,0.25,-1.32,29.9870753,31.2118063
1985-02-20,24.8,7.73,4.89,100.03,0.0,5.6609,2.77,0.0,0.24,2.56,29.9870753,31.2118063
1985-02-21,17.47,5.67,4.84,100.5,0.0,2.9328,3.34,0.0,0.23,2.96,29.9870753,31.2118063
1985-02-22,17.1,3.16,3.63,100.8,0.0,5.1204,3.05,0.0,0.23,-0.62,29.9870753,31.2118063
1985-02-23,18.74,5.13,3.73,100.42,0.0,5.1365,3.23,0.0,0.23,-0.33,29.9870753,31.2118063
1985-02-24,24.86,6.68,3.23,99.11,0.0,5.8553,3.73,0.0,0.22,-2.79,29.9870753,31.2118063
1985-02-25,12.15,4.86,4.6,99.57,1.02,1.8542,5.67,0.0,0.23,2.39,29.9870753,31.2118063
1985-02-26,15.26,3.56,4.01,100.38,0.28,3.2086,5.07,0.0,0.25,0.67,29.9870753,31.2118063
1985-02-27,17.88,5.39,3.96,100.87,0.03,5.5445,3.5,0.0,0.24,0.58,29.9870753,31.2118063
1985-02-28,17.8,4.47,4.27,100.88,0.0,6.6113,2.44,0.0,0.24,1.68,29.9870753,31.2118063
1985-03-01,18.59,6.16,4.43,100.65,0.0,5.6731,3.6,0.0,0.24,2.12,29.9870753,31.2118063
1985-03-02,18.51,4.82,4.27,100.7,0.0,5.3414,4.6,0.0,0.23,1.59,29.9870753,31.2118063
1985-03-03,18.98,4.85,4.5,100.88,0.0,5.3921,3.33,0.0,0.23,2.38,29.9870753,31.2118063
1985-03-04,19.93,4.5,4.27,100.6,0.0,5.6762,3.03,0.0,0.23,1.51,29.9870753,31.2118063
1985-03-05,21.68,4.25,4.1,100.52,0.0,5.3366,3.52,0.0,0.22,0.75,29.9870753,31.2118063
1985-03-06,20.83,5.89,4.15,100.62,0.0,5.9976,3.59,0.0,0.22,1.01,29.9870753,31.2118063
1985-03-07,20.89,3.99,4.38,100.67,0.0,5.9858,2.97,0.0,0.21,1.93,29.9870753,31.2118063
1985-03-08,22.33,5.83,4.71,100.57,0.0,5.8094,3.97,0.0,0.21,2.74,29.9870753,31.2118063
1985-03-09,25.68,6.2,4.94,100.51,0.02,5.8421,3.58,0.0,0.21,3.4,29.9870753,31.2118063
1985-03-10,26.74,8.73,5.32,100.35,0.0,4.5881,3.53,0.0,0.2,4.13,29.9870753,31.2118063
1985-03-11,23.27,8.25,5.67,100.12,0.59,4.6963,3.17,0.0,0.2,5.08,29.9870753,31.2118063
1985-03-12,24.95,9.67,5.66,100.02,0.18,5.1398,4.0,0.0,0.21,4.93,29.9870753,31.2118063
1985-03-13,23.64,9.97,6.0,99.93,0.0,3.5515,3.47,0.0,0.21,5.94,29.9870753,31.2118063
1985-03-14,28.19,9.17,5.14,99.85,0.1,5.8706,3.16,0.0,0.21,3.63,29.9870753,31.2118063
1985-03-15,27.61,9.65,5.1,99.9,0.0,6.1584,2.57,0.0,0.2,3.7,29.9870753,31.2118063
1985-03-16,30.09,12.41,5.5,99.59,0.26,2.9117,1.6,0.0,0.2,4.82,29.9870753,31.2118063
1985-03-17,30.21,14.65,6.3,99.49,0.02,2.4334,1.52,0.0,0.2,6.89,29.9870753,31.2118063
1985-03-18,26.35,13.38,7.56,99.37,0.14,4.9294,2.17,0.0,0.2,9.67,29.9870753,31.2118063
1985-03-19,27.06,10.05,5.66,99.22,0.0,6.3065,2.5,0.0,0.2,4.95,29.9870753,31.2118063
1985-03-20,25.1,11.54,4.89,99.55,0.0,5.8994,2.69,0.0,0.19,2.81,29.9870753,31.2118063
1985-03-21,27.1,9.54,4.91,99.49,0.0,5.2812,2.27,0.0,0.19,2.99,29.9870753,31.2118063
1985-03-22,25.99,12.29,5.97,99.04,6.66,0.6694,4.22,0.0,0.32,5.84,29.9870753,31.2118063
1985-03-23,24.19,8.86,4.33,99.28,0.0,6.6038,3.63,0.0,0.38,1.35,29.9870753,31.2118063
1985-03-24,23.77,9.56,6.67,99.88,0.05,6.449,3.09,0.0002,0.35,7.8,29.9870753,31.2118063
1985-03-25,25.7,9.58,6.18,100.09,0.01,6.3118,1.99,0.0,0.34,6.53,29.9870753,31.2118063
1985-03-26,27.95,9.87,5.7,99.77,0.01,6.2047,3.23,0.0,0.32,5.26,29.9870753,31.2118063
1985-03-27,33.33,12.31,4.61,99.07,0.0,7.3181,3.0,0.0,0.3,1.94,29.9870753,31.2118063
1985-03-28,25.56,11.5,7.21,99.42,0.0,6.3487,3.53,0.0,0.28,8.84,29.9870753,31.2118063
1985-03-29,27.78,10.71,6.8,99.81,0.0,6.9478,2.08,0.0,0.27,7.96,29.9870753,31.2118063
1985-03-30,25.38,13.38,5.99,99.68,0.0,4.5866,2.04,0.0,0.26,5.95,29.9870753,31.2118063
1985-03-31,31.62,15.99,5.6,99.45,0.0,5.8591,3.1,0.0,0.25,4.9,29.9870753,31.2118063
1985-04-01,24.39,11.26,6.27,99.63,0.2,6.4404,3.64,0.0,0.24,6.67,29.9870753,31.2118063
1985-04-02,24.07,8.25,5.85,99.69,0.0,6.6434,2.69,0.0,0.24,5.73,29.9870753,31.2118063
1985-04-03,25.63,9.04,5.95,99.78,0.0,6.4608,2.56,0.0,0.23,5.84,29.9870753,31.2118063
1985-04-04,25.02,9.29,5.24,99.85,0.0,6.4987,2.28,0.0,0.22,3.88,29.9870753,31.2118063
1985-04-05,24.43,10.41,5.25,100.03,0.0,6.4231,2.39,0.0,0.21,4.35,29.9870753,31.2118063
1985-04-06,24.02,10.13,4.68,100.4,0.0,6.5494,2.55,0.0,0.21,2.58,29.9870753,31.2118063
1985-04-07,25.19,10.08,4.71,100.48,0.0,6.5196,1.94,0.0,0.2,2.66,29.9870753,31.2118063
